id,description,title,country,date_end,date_start,person,link,location,location_category,location_name
1176,Offisielt besøk til Brasil: H.K.H. Kronprinsen deltar ved åpningen av næringslivsseminar i Rio de Janeiro.,Næringslivsseminar,Norge,,2015-11-17T00:00:00,Kronprins Haakon,/nyhet.html?tid=130492&sek=26939,,utrikes,Brasilien
1177,Offisielt besøk til Brasil: H.K.H. Kronprinsen møter med H.E. Visepresident Michel Temer.,Møte med Visepresidenten,Norge,,2015-11-16T00:00:00,Kronprins Haakon,,,utrikes,Brasilien
1178,H.K.H. Kronprinsen besøker Brasil 16. – 19. november.,Offisielt besøk til Brasil,Norge,19/11/2015 00:00:00,2015-11-16T00:00:00,Kronprins Haakon,/nyhet.html?tid=130481&sek=26939,,utrikes,Brasilien
1179,H.M. Kongen og DD.KK.HH. Kronprinsen og Kronprinsessen er til stede på playoff-kampen mellom Norge og Ungarn på Ullevål stadion (20.45),Playoff Norge-Ungarn,Norge,,2015-11-12T00:00:00,Kronprins Haakon,,,inrikes,
1180,H.M. Kongen mottar generalinspektøren for Hæren i audiens. H.K.H. Kronprinsen vil også være til stede (11.30).,Fast audiens,Norge,,2015-11-09T00:00:00,Kronprins Haakon,,,slottet,
1181,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-11-06T00:00:00,Kronprins Haakon,,,slottet,
1182,H.K.H. Kronprinsen mottar utenriksråden i audiens (10.00).,Fast audiens,Norge,,2015-11-05T00:00:00,Kronprins Haakon,,,slottet,
1183,"H.K.H. Kronprinsen møter elever og lærere fra Ole Vig videregående skole i Stjørdal, Det kongelige slott (11.00).",Tar i mot elever,Norge,,2015-11-04T00:00:00,Kronprins Haakon,/nyhet.html?tid=130411&sek=26939,,slottet,
1184,H.K.H. Kronprinsen er til stede ved UNESCOs 38. generalkonferanse i Paris.,UNESCO,Norge,,2015-11-03T00:00:00,Kronprins Haakon,/nyhet.html?tid=130308&sek=26939,,utrikes,Frankrike
1185,H.M. Kongen mottar sjef for Forsvarets operative hovedkvarter i audiens. H.K.H. Kronprinsen vil også være til stede (11.30).,Fast audiens,Norge,,2015-11-02T00:00:00,Kronprins Haakon,,,slottet,
1186,H.K.H. Kronprinsen deltar ved markeringen av Forsvarets minnedag 2015 på Akershus festning (10.30).,Forsvarets minnedag 2015,Norge,,2015-11-01T00:00:00,Kronprins Haakon,/nyhet.html?tid=130304&sek=26939,,inrikes,
1187,H.M. Kongen mottar utenriksråden i audiens. H.K.H. Kronprinsen vil også være til stede (10.00).,Fast audiens,Norge,,2015-10-29T00:00:00,Kronprins Haakon,,,slottet,
1188,"H.K.H. Kronprinsen forestår overrekkelsen av fanen til KNM Tordenskjold, Bergenhus festning.",Faneoverrekkelse,Norge,,2015-10-28T00:00:00,Kronprins Haakon,,,inrikes,
1189,"H.K.H. Kronprinsen deltar under konferansen SIKT 2015, Bergen, 26. - 27. oktober.",SIKT 2015,Norge,27/10/2015 00:00:00,2015-10-26T00:00:00,Kronprins Haakon,/nyhet.html?tid=130214&sek=26939,,inrikes,Norge
1190,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-10-23T00:00:00,Kronprins Haakon,,,slottet,
1191,H.K.H. Kronprinsen mottar Julie Hanna i audiens (09.00).,Audiens,Norge,,2015-10-22T00:00:00,Kronprins Haakon,,,slottet,
1192,H.K.H. Kronprinsen deltar ved markeringen av Global Dignity Day på Nydalen videregående skole.,Global Dignity Day,Norge,,2015-10-21T00:00:00,Kronprins Haakon,/nyhet.html?tid=130171&sek=26939,,inrikes,
1193,"DD.KK.HH. Kronprinsen og Kronprinsessen er til stede på konferansen ENERGETICS - om flerkulturelle ressurser, innovasjon og verdiskaping, Ambassadeur Hotel i Drammen (10.00).",Energetics!,Norge,,2015-10-19T00:00:00,Kronprins Haakon,,,inrikes,Norge
1194,DD.KK.HH. Kronprinsen og Kronprinsessen holder frokost for deltakere ved Oslo Innovation Week på Skaugum (09.00).,Innovasjonsfrokost,Norge,,2015-10-16T00:00:00,Kronprins Haakon,/nyhet.html?tid=130082&sek=26939,,inrikes,Norge
1195,H.K.H. Kronprinsen besøker Skiforeningens prosjekt Friluftsglede på Skullerud i Oslo (09.00).,Friluftsglede,Norge,,2015-10-14T00:00:00,Kronprins Haakon,/nyhet.html?tid=130007&sek=26939,,inrikes,Norge
1196,H.K.H. Kronprinsen er til stede under finalen i konkurransen Årets kokk 2015 på Mathallen i Oslo.,Årets kokk,Norge,,2015-10-13T00:00:00,Kronprins Haakon,/nyhet.html?tid=129978&sek=26939,,inrikes,Norge
1197,"H.K.H. Kronprinsen er til stede ved åpningen av Oslo Innovation Week 2015, Operaen (12.00).",Oslo Innovation Week,Norge,,2015-10-12T00:00:00,Kronprins Haakon,/nyhet.html?tid=129949&sek=26939,,utrikes,Danmark
1198,"DD.KK.HH. Kronprinsen og Kronprinsessen overrekker originaltapet fra Sikkerhetssrådssalen i FN til Cooper Hewitt, Smithsonian Design Museums samling, New York (10.30).",Overrekkelse av norsk design,Norge,,2015-10-08T00:00:00,Kronprins Haakon,/nyhet.html?tid=129891&sek=26939,,utrikes,USA
1199,"DD.KK.HH. Kronprinsen og Kronprinsessen er til stede på 100-årsmarkeringen til det norsk-amerikanske handelskammeret, NACC, New York (19.00).",NACC 100 år,Norge,,2015-10-07T00:00:00,Kronprins Haakon,/nyhet.html?tid=129881&sek=26939,,utrikes,USA
1200,"H.K.H. Kronprinsen er til stede ved lanseringen av undervisningsopplegget ""the World's Largest Lesson"" om FNs nye bærekraftmål, Gamlebyen skole i Oslo (09.50).",The World's Largest Lesson,Norge,,2015-10-06T00:00:00,Kronprins Haakon,/nyhet.html?tid=129871&sek=26939,,inrikes,Norge
1201,H.K.H. Kronprinsen deltar på Dignity Day på Eidsvoll videregående skole (11.30),Dignity Day,Norge,,2015-10-05T00:00:00,Kronprins Haakon,,,inrikes,
1202,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-10-02T00:00:00,Kronprins Haakon,,,slottet,
1203,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-09-25T00:00:00,Kronprins Haakon,,,slottet,
1204,H.M. Kongen mottar utenriksråden i audiens. H.M. Dronningen og H.K.H. Kronprinsen vil også være til stede (10.00).,Fast audiens,Norge,,2015-09-24T00:00:00,Kronprins Haakon,,,slottet,
1205,"DD.KK.HH. Kronprinsen og Kronprinsessen er til stede under støttekonserten ""Dugnad for flyktningene"" i Oslo Konserthus (21.45).",Støttekonsert,Norge,,2015-09-19T00:00:00,Kronprins Haakon,,,inrikes,Norge
1206,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-09-18T00:00:00,Kronprins Haakon,,,slottet,
1207,Fylkestur til Akershus: DD.KK.HH. Kronprinsen og Kronprinsessen besøker Nittedal kommune (10.00).,Besøker Nittedal,Norge,,2015-09-17T00:00:00,Kronprins Haakon,/nyhet.html?tid=129448&sek=26939,,inrikes,Norge
1208,Fylkestur til Akershus: DD.KK.HH. Kronprinsen og Kronprinsessen besøker Nannestad kommune (13.30).,Besøker Nannestad,Norge,,2015-09-16T00:00:00,Kronprins Haakon,/nyhet.html?tid=129442&sek=26939,,inrikes,Norge
1209,Fylkestur til Akershus: DD.KK.HH. Kronprinsen og Kronprinsessen besøker Frogn kommune (10.00).,Besøker Frogn,Norge,,2015-09-15T00:00:00,Kronprins Haakon,/nyhet.html?tid=129390&sek=26939,,inrikes,Norge
1210,DD.KK.HH. Kronprinsen og Kronprinsessen gjennomfører en tre dagers fylkestur i Akershus 15. - 17. september.,Fylkestur i Akershus,Norge,17/09/2015 00:00:00,2015-09-15T00:00:00,Kronprins Haakon,,,inrikes,Norge
1211,"H.K.H. Kronprinsen deltar på Dignity Day på Norges Idrettshøgskole, Oslo (10.00)",Dignity Day,Norge,,2015-09-10T00:00:00,Kronprins Haakon,,,inrikes,Norge
1212,H.K.H. Kronprinsen deltar på Dignity Day på Skogmo videregående skole i Skien (09.00),Dignity Day,Norge,,2015-09-09T00:00:00,Kronprins Haakon,/artikkel.html?tid=128956&sek=112472,,inrikes,Norge
1213,H.K.H. Kronprinsregenten deltar på tur og friluftsaktiviteter med speidere i Asker (17.00).,Speidertur,Norge,,2015-09-07T00:00:00,Kronprins Haakon,/nyhet.html?tid=129302&sek=26939,,inrikes,Norge
1214,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-09-04T00:00:00,Kronprins Haakon,,,slottet,
1215,H.M. Kongen mottar utenriksråden i audiens. H.M. Dronningen og H.K.H. Kronprinsen vil også være til stede (10.00).,Fast audiens,Norge,,2015-09-03T00:00:00,Kronprins Haakon,,,slottet,
1216,"DD.KK.HH. Kronprinsen og Kronprinsessen deltar ved åpningen av SINTEF Energy lab, Trondheim.",SINTEF Energy Lab,Norge,,2015-09-02T00:00:00,Kronprins Haakon,/nyhet.html?tid=129229&sek=26939,,inrikes,
1217,H.K.H. Kronprinsen mottar avtroppende og påtroppende adjutant i audiens (10.00).,Audiens,Norge,,2015-08-31T00:00:00,Kronprins Haakon,,,slottet,
1218,"H.K.H. Kronprinsen deltar på styremøte i YGL Foundation Board, Geneve.",Styremøte,Norge,,2015-08-27T00:00:00,Kronprins Haakon,,,utrikes,
1219,H.K.H. Kronprinsen er til stede ved en mottakelse i anledning UN Women sitt nasjonalkomitemøte i Oslo (18.00).,Mottakelse,Norge,,2015-08-25T00:00:00,Kronprins Haakon,,,inrikes,Norge
1220,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-08-21T00:00:00,Kronprins Haakon,,,slottet,
1221,H.K.H. Kronprinsen åpner Den 43. norske filmfestivalen i Haugesund.,Åpner filmfestivalen,Norge,,2015-08-16T00:00:00,Kronprins Haakon,/nyhet.html?tid=128873&sek=26939,,inrikes,Norge
1222,"H.K.H. Kronprinsen deltar på styremøte i Young Global Leaders, Geneve.",Styremøte,Norge,14/08/2015 00:00:00,2015-08-12T00:00:00,Kronprins Haakon,,,utrikes,
1223,DD.KK.HH. Kronprinsen og Kronprinsessen deltar under Olsokdagene på Stiklestad (18.00).,Olsokdagene 2015,Norge,,2015-07-24T00:00:00,Kronprins Haakon,/nyhet.html?tid=128783&sek=26939,,inrikes,Norge
1224,H.K.H. Kronprinsen er til stede ved Oslo Summit on Education for Development i regi av Utenriksdepartementet (09.00).,Global utdanningskonferanse,Norge,,2015-07-07T00:00:00,Kronprins Haakon,/nyhet.html?tid=128748&sek=26939,,inrikes,
1225,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-06-19T00:00:00,Kronprins Haakon,,,slottet,
1226,H.K.H. Kronprinsen besøker Norsk Fjellmuseum og Mímisbrunnr klimapark i Lom.,Norsk Fjellmuseum,Norge,,2015-06-17T00:00:00,Kronprins Haakon,/nyhet.html?tid=128448&sek=26939,,utrikes,Togo
1227,"H.K.H. Kronprinsen mottar Colombias president, H.E. herr Juan Manuel Santos, i audiens (12.00).",Audiens,Norge,,2015-06-16T00:00:00,Kronprins Haakon,,,slottet,
1228,H.M. Kongen mottar sjef for Forsvarets operative hovedkvarter i audiens. H.K.H. Kronprinsen vil også være til stede (11.30).,Fast audiens,Norge,,2015-06-15T00:00:00,Kronprins Haakon,,,slottet,
1229,"H.M. Dronningen, DD.KK.HH. Kronprinsen og Kronprinsessen, Prinsesse Märtha Louise og Ari Behn er til stede ved feiringen av bryllupet mellom H.K.H. Prins Carl Philip av Sverige og Sofia Hellqvist.",Kongelig bryllup,Norge,,2015-06-13T00:00:00,Kronprins Haakon,/nyhet.html?tid=128303&sek=26939,,utrikes,
1230,"H.K.H. Kronprinsen er til stede ved åpningen av Oslo Governance Center, Gamle Logen i Oslo (09.15)",Oslo Governance Center,Norge,,2015-06-12T00:00:00,Kronprins Haakon,/nyhet.html?tid=128281&sek=26939,,inrikes,
1231,H.M. Kongen mottar utenriksministeren i audiens. H.K.H. Kronprinsen vil også være til stede (10.00).,Fast audiens,Norge,,2015-06-11T00:00:00,Kronprins Haakon,,,slottet,
1232,"H.K.H. Kronprinsen deler ut Holbergprisen 2015, Bergen (14.00).",Holbergprisen 2015,Norge,,2015-06-10T00:00:00,Kronprins Haakon,,,inrikes,Norge
1233,DD.MM. Kongen og Dronningen holder mottakelse for konsuler på Det kongelige slott. DD.KK.HH. Kronprinsen og Kronprinsessen vil også være til stede (15.00).,Mottakelse,Norge,,2015-06-09T00:00:00,Kronprins Haakon,,,slottet,
1234,Kongefamilien er til stede ved 70-årsmarkeringen av Kongefamiliens hjemkomst etter 2. verdenskrig og avdukningen av statuen av Kong Olav V på Rådhusplassen i Oslo (16.00).,Statue av Kong Olav,Norge,,2015-06-07T00:00:00,Kronprins Haakon,/nyhet.html?tid=128204&sek=26939,,inrikes,Norge
1235,H.K.H. Kronprinsregenten besøker Balsfjord og Tromsø i anledning 75-årsmarkeringen av Kong Haakon og Kronprins Olavs opphold i Troms og flukt til England 1940.,Balsfjord og Tromsø,Norge,06/06/2015 00:00:00,2015-06-05T00:00:00,Kronprins Haakon,/nyhet.html?tid=128179&sek=26939,,inrikes,Norge
1236,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd,Norge,,2015-06-05T00:00:00,Kronprins Haakon,,,slottet,
1237,H.K.H. Kronprinsen mottar NATOs generalsekretær Jens Stoltenberg i audiens (11.45).,Audiens,Norge,,2015-06-04T00:00:00,Kronprins Haakon,,,slottet,
1238,H.K.H. Kronprinsen deltar på Dignity Day på Volda videregående skole (09.00),Dignity Day,Norge,,2015-06-02T00:00:00,Kronprins Haakon,,,inrikes,
1239,DD.KK.HH. Kronprinsen og Kronprinsessen er til stede på konferansen EAT - Stockholm Food Forum.,Konferansen EAT,Norge,,2015-06-01T00:00:00,Kronprins Haakon,/nyhet.html?tid=128017&sek=26939,,utrikes,Sverige
1240,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd,Norge,,2015-05-29T00:00:00,Kronprins Haakon,,,slottet,
1241,H.K.H. Kronprinsregenten er til stede ved 75-årsmarkeringen for gjenerobringen av Narvik.,Gjenerobringen av Narvik,Norge,,2015-05-28T00:00:00,Kronprins Haakon,/nyhet.html?tid=127971&sek=26939,,inrikes,
1242,"H.K.H. Kronprinsen åpner Svanekonferansen 2015, Scandic Fornebu (09.00).",Svanekonferansen 2015,Norge,,2015-05-27T00:00:00,Kronprins Haakon,/nyhet.html?tid=127907&sek=26939,,inrikes,Norge
1243,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd,Norge,,2015-05-22T00:00:00,Kronprins Haakon,,,slottet,
1244,H.K.H. Kronprinsregenten deltar på markeringen av Top 10s 10-årsjubileum i Oslo Rådhus (15.30),Jubileumsfeiring med Top 10,Norge,,2015-05-21T00:00:00,Kronprins Haakon,/nyhet.html?tid=127742&sek=26939,,inrikes,Norge
1245,H.K.H. Kronprinsen deltar på Dignity Day på Gand videregående skole i Sandnes (11.15).,Dignity Day,Norge,,2015-05-20T00:00:00,Kronprins Haakon,/artikkel.html?tid=127482&sek=112472,,inrikes,Norge
1246,DD.KK.HH. Kronprinsen og Kronprinsessen drar på telttur ved Semsvannet med ungdom fra prosjekter i samarbeid med Kronprinsparets fond,Telttur,Norge,,2015-05-18T00:00:00,Kronprins Haakon,,,inrikes,
1247,Kongefamilien hilser barnetoget i Oslo fra Slottsbalkongen (10.30).,Barnetoget i Oslo,Norge,,2015-05-17T00:00:00,Kronprins Haakon,/nyhet.html?tid=127479&sek=26939,,inrikes,Norge
1248,DD.KK.HH. Kronprinsen og Kronprinsessen deltar på styremøte i Kronprinsparets fond (09.00).,Styremøte,Norge,,2015-05-13T00:00:00,Kronprins Haakon,,,slottet,
1249,"H.K.H. Kronprinsen deltar på Dignity Day ved sin gamle skole, Kristelig Gymnasium (KG) i Oslo (09.00).",Dignity Day,Norge,,2015-05-12T00:00:00,Kronprins Haakon,,,inrikes,Norge
1250,"H.K.H. Kronprinsen er vert for en Global Dignity-konferanse for landansvarlige, Skaugum (11. – 12. juni).",Global Dignity-konferanse,Norge,12/05/2015 00:00:00,2015-05-11T00:00:00,Kronprins Haakon,,,inrikes,Norge
1251,"H.K.H. Kronprinsen er til stede ved markeringen av 70-årsdagen for frigjøringen, Bergen.",Frigjøringsdagen,Norge,,2015-05-08T00:00:00,Kronprins Haakon,/nyhet.html?tid=127364&sek=26939,,inrikes,
1252,H.M. Kongen mottar forsvarssjefen i audiens. H.K.H. Kronprinsen vil også være til stede (11.30).,Fast audiens,Norge,,2015-05-04T00:00:00,Kronprins Haakon,,,slottet,
1253,H.K.H. Kronprinsen åpner Nasjonalforeningen for folkehelsens hoppetaukonkurranse på Eidsvoll plass i Oslo (10.30).,Hopp for hjertet,Norge,,2015-04-28T00:00:00,Kronprins Haakon,/nyhet.html?tid=127138&sek=26939,,inrikes,Norge
1254,H.M. Kongen mottar generalinspektøren for Hæren i audiens. H.K.H. Kronprinsen vil også være til stede (11.30).,Fast audiens,Norge,,2015-04-27T00:00:00,Kronprins Haakon,,,slottet,
1255,H.K.H. Kronprinsen mottar representanter for Samarbeidsrådet for Tros- og Livssynssamfunn i audiens (13.30).,Audiens,Norge,,2015-04-24T00:00:00,Kronprins Haakon,,,slottet,
1256,DD.KK.HH. Kronprinsen og Kronprinsessen besøker Svalbard og forskningsskipet Lance 21. - 23. april.,Forskningsskipet Lance,Norge,23/04/2015 00:00:00,2015-04-21T00:00:00,Kronprins Haakon,/nyhet.html?tid=126996&sek=26939,,inrikes,Svalbard
1257,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd,Norge,,2015-04-17T00:00:00,Kronprins Haakon,,,slottet,
1258,"DD.KK.HH. Kronprinsen og Kronprinsessen deltar ved feiringen av H.M. Dronning Margrethe av Danmarks 75-årsjubileum, København.",Dronning Margrethe 75 år,Norge,,2015-04-16T00:00:00,Kronprins Haakon,/nyhet.html?tid=126827&sek=26939,,utrikes,Danmark
1259,H.K.H. Kronprinsen deltar på Dignity Day på Risør videregående skole.,Dignity Day,Norge,,2015-04-15T00:00:00,Kronprins Haakon,,,inrikes,
1260,"H.K.H. Kronprinsen deltar på en topptur med skredvarslere fra Norges vassdrags- og energidirektorat, Troms.",Skredvarsling,Norge,,2015-03-23T00:00:00,Kronprins Haakon,/nyhet.html?tid=126499&sek=26939,,inrikes,
1261,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd,Norge,,2015-03-20T00:00:00,Kronprins Haakon,,,slottet,
1262,"Statsbesøk fra Latvia: DD.MM. Kongen og Dronningen, DD.KK.HH. Kronprinsen og Kronprinsessen, og Prinsesse Astrid, fru Ferner, er H.E. President Andris Bērziņš’ gjester under en offisiell lunsj i Oslo Militære Samfund (13.00).",Offisiell lunsj,Norge,,2015-03-19T00:00:00,Kronprins Haakon,,,inrikes,Norge
1263,Statsbesøk fra Latvia: DD.MM. Kongen og Dronningen ønsker H.E. President Andris Bērziņš velkommen på Slottsplassen. DD.KK.HH. Kronprinsen og Kronprinsessen vil også være til stede (11.00).,Velkomstseremoni,Norge,,2015-03-18T00:00:00,Kronprins Haakon,,,slottet,
1264,DD.KK.HH. Kronprinsen og Kronprinsessen deltar på styremøte i Kronprinsparets fond (09.00).,Styremøte,Norge,,2015-03-16T00:00:00,Kronprins Haakon,,,slottet,
1265,"DD.MM. Kongen og Dronningen, DD.KK.HH. Kronprinsen og Kronprinsessen og Prinsesse Astrid, fru Ferner, er til stede under world cup nordiske grener i Holmenkollen.",Holmenkollen,Norge,,2015-03-15T00:00:00,Kronprins Haakon,/nyhet.html?tid=126349&sek=26939,,inrikes,Norge
1266,H.M. Kongen mottar statsministeren i audiens. H.K.H. Kronprinsen vil også være til stede (10.15).,Fast audiens,Norge,,2015-03-13T00:00:00,Kronprins Haakon,,,slottet,
1267,"DD.KK.HH. Kronprins Frederik av Danmark og Kronprins Haakon foretar den offisielle åpningen av ny sjøkabel mellom Norge og Danmark, i Kristiansand og Tjele.",Åpner kraftforbindelse,Norge,,2015-03-12T00:00:00,Kronprins Haakon,/nyhet.html?tid=126252&sek=26939,,inrikes,
1268,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd,Norge,,2015-03-06T00:00:00,Kronprins Haakon,,,slottet,
1269,H.K.H. Kronprinsregenten mottar utenriksråden i audiens (10.00).,Fast audiens,Norge,,2015-03-05T00:00:00,Kronprins Haakon,,,slottet,
1270,DD.KK.HH. Kronprinsregenten og Kronprinsessen deltar på Pøbelseminar under årets Pøbelkonferanse i Stavanger.,Pøbelseminar,Norge,,2015-03-03T00:00:00,Kronprins Haakon,/nyhet.html?tid=126118&sek=26939,,inrikes,Norge
1271,H.K.H. Kronprinsregenten mottar forsvarssjefen i audiens (11.30).,Fast audiens,Norge,,2015-03-02T00:00:00,Kronprins Haakon,,,slottet,
1272,DD.KK.HH. Kronprinsen og Kronprinsessen er til stede under VM i nordiske grener i Sverige.,VM nordiske grener,Norge,01/03/2015 00:00:00,2015-02-27T00:00:00,Kronprins Haakon,/nyhet.html?tid=126115&sek=26939,,utrikes,Sverige
