id,description,title,country,date_end,date_start,person,link,location
3191,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-01T00:00:00,Besöksmålen,,
3192,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-02T00:00:00,Besöksmålen,,
3193,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-08-03T00:00:00,Besöksmålen,,
3194,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-04T00:00:00,Besöksmålen,,
3195,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-05T00:00:00,Besöksmålen,,
3196,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-06T00:00:00,Besöksmålen,,
3197,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-07T00:00:00,Besöksmålen,,
3198,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-08T00:00:00,Besöksmålen,,
3199,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-09T00:00:00,Besöksmålen,,
3200,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-08-10T00:00:00,Besöksmålen,,
3201,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-11T00:00:00,Besöksmålen,,
3202,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-12T00:00:00,Besöksmålen,,
3203,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-13T00:00:00,Besöksmålen,,
3204,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-14T00:00:00,Besöksmålen,,
3205,,Visning av Ulriksdals slottsteater Confidencen,Sverige,,2015-08-15T00:00:00,Besöksmålen,,
3206,,Parkvandring med slottsvisning på Rosendal,Sverige,,2015-08-16T00:00:00,Besöksmålen,,
3207,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-08-17T00:00:00,Besöksmålen,,
3208,,Sommarkonsert med Livdragonmusikkåren på Hovstallet!,Sverige,,2015-08-19T00:00:00,Besöksmålen,,
3209,,Picknick-konsert på Ulriksdal!,Sverige,,2015-08-22T00:00:00,Besöksmålen,,
3210,,Stor musik för liten orgel,Sverige,,2015-08-23T00:00:00,Besöksmålen,,
3211,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-08-24T00:00:00,Besöksmålen,,
3212,,Arméns musikkår,Sverige,,2015-08-28T00:00:00,Besöksmålen,,
3213,,Sista chansen: Temavisning Drottning Kristinas kröningsvagn på Ulriksdal!,Sverige,,2015-08-29T00:00:00,Besöksmålen,/besokkungligaslotten/aktuellt/avpubliceratdks/udl/temavisningomdrottningkristinaskroningstagdagligentillochmed12juli.5.526606cc14d8a6675bea48.html,
3214,,Sista chansen: temavisning Ulriksdals slottsteater Confidencen!,Sverige,,2015-08-30T00:00:00,Besöksmålen,,
3215,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-08-31T00:00:00,Besöksmålen,,
3216,,Sista chansen: Temavisning Drottning Kristinas kröningsvagn på Ulriksdal!,Sverige,,2015-09-05T00:00:00,Besöksmålen,/besokkungligaslotten/aktuellt/avpubliceratdks/udl/temavisningomdrottningkristinaskroningstagdagligentillochmed12juli.5.526606cc14d8a6675bea48.html,
3217,,Temavisning Ulriksdals slottskapell 150 år!,Sverige,,2015-09-06T00:00:00,Besöksmålen,,
3218,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-09-07T00:00:00,Besöksmålen,,
3219,,Romeo & Julia Kören på Ulriksdal,Sverige,,2015-09-13T00:00:00,Besöksmålen,,
3220,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-09-14T00:00:00,Besöksmålen,,
3221,,Föredrag: Kunglig kärlek,Sverige,,2015-09-19T00:00:00,Besöksmålen,,
3222,,Romeo & Julia Kören på Ulriksdal,Sverige,,2015-09-20T00:00:00,Besöksmålen,,
3223,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-09-21T00:00:00,Besöksmålen,,
3224,,Temakväll: Jubileumsrummen,Sverige,,2015-09-23T00:00:00,Besöksmålen,,
3225,,Nyfiken på bilavdelningen- temakväll på Hovstallet!,Sverige,,2015-09-24T00:00:00,Besöksmålen,,
3226,,Romeo & Julia Kören på Ulriksdal,Sverige,,2015-09-27T00:00:00,Besöksmålen,,
3227,,"Temavisning ""Vad Riksänkedrottningen önskar se""",Sverige,,2015-09-28T00:00:00,Besöksmålen,,
3228,,Temakväll: Bernadotteporträtt,Sverige,,2015-09-30T00:00:00,Besöksmålen,,
3229,,Start för höstsäsong på Gripsholms slott,Sverige,,2015-10-03T00:00:00,Besöksmålen,,
3230,,Temavisning: Dolda rum utsåld.,Sverige,,2015-10-04T00:00:00,Besöksmålen,,
3231,,Temakväll: Slottsvaktens historia,Sverige,,2015-10-07T00:00:00,Besöksmålen,,
3232,,Konsert med Arméns Musikkår,Sverige,,2015-10-08T00:00:00,Besöksmålen,,
3233,,Temavisning: 1700-talets Strömsholm,Sverige,,2015-10-11T00:00:00,Besöksmålen,,
3234,,Nyfiken på de kungliga uniformerna- temakväll på Hovstallet!,Sverige,,2015-10-15T00:00:00,Besöksmålen,,
3235,,Höstrusk och te på Ulriksdal,Sverige,,2015-10-17T00:00:00,Besöksmålen,,
3236,,Höstrusk och te på Ulriksdal,Sverige,,2015-10-18T00:00:00,Besöksmålen,,
3237,,Temakväll: Bernadottebiblioteket,Sverige,,2015-10-21T00:00:00,Besöksmålen,,
3238,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-24T00:00:00,Besöksmålen,,
3239,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-25T00:00:00,Besöksmålen,,
3240,,Höstlovsöppet på Hovstallet,Sverige,,2015-10-26T00:00:00,Besöksmålen,,
3241,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-27T00:00:00,Besöksmålen,,
3242,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-28T00:00:00,Besöksmålen,,
3243,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-29T00:00:00,Besöksmålen,,
3244,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-30T00:00:00,Besöksmålen,,
3245,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-10-31T00:00:00,Besöksmålen,,
3246,,Höstlovsuppdrag på Kungliga slottet,Sverige,,2015-11-01T00:00:00,Besöksmålen,,
3247,,Lunchföredrag: Det äldsta Gripsholm,Sverige,,2015-11-04T00:00:00,Besöksmålen,,
3248,,Gustav Adolf-vesper i Slottskapellet,Sverige,,2015-11-06T00:00:00,Besöksmålen,,
3249,,Inställt! Föredrag: Talande tyger,Sverige,,2015-11-07T00:00:00,Besöksmålen,,
3250,,Föredrag: Konsternas beskyddare,Sverige,,2015-11-14T00:00:00,Besöksmålen,,
3251,,Lunchföredrag: Ödenas röda borg,Sverige,,2015-11-18T00:00:00,Besöksmålen,,
3252,,Föredrag: Kunglig Hovleverantör,Sverige,,2015-11-21T00:00:00,Besöksmålen,,
3253,,Temakväll: Vård av metall,Sverige,,2015-11-25T00:00:00,Besöksmålen,,
3254,,Julmarknad på Hovstallet,Sverige,,2015-11-27T00:00:00,Besöksmålen,,
3255,,Julmarknad på Hovstallet,Sverige,,2015-11-28T00:00:00,Besöksmålen,,
3256,,"""Varde ljus!"" - Adventsfirande på Ulriksdal",Sverige,,2015-11-29T00:00:00,Besöksmålen,/2.1c3432a100d8991c5b80001816.html,
3257,,Lunchföredrag: Sten Sture d.ä. och Pax Marie,Sverige,,2015-12-02T00:00:00,Besöksmålen,,
3258,,Föredrag: Statsbesökens A till Ö,Sverige,,2015-12-05T00:00:00,Besöksmålen,,
3259,,"""Varde ljus!"" - Adventsfirande på Ulriksdal",Sverige,,2015-12-06T00:00:00,Besöksmålen,/2.1c3432a100d8991c5b80001816.html,
3260,,Lucia i Orangeriet på Ulriksdal.,Sverige,,2015-12-13T00:00:00,Besöksmålen,,
3261,,Lunchföredrag: Belätet Bonde,Sverige,,2015-12-16T00:00:00,Besöksmålen,,
3262,,Familjejulbön med musik,Sverige,,2015-12-24T00:00:00,Besöksmålen,,
3263,,Julotta i Riddarholmskyrkan,Sverige,,2015-12-25T00:00:00,Besöksmålen,,
3264,,Jullov på Kungliga slottet,Sverige,,2015-12-26T00:00:00,Besöksmålen,,
3265,,Jullov på Kungliga slottet,Sverige,,2015-12-27T00:00:00,Besöksmålen,,
3266,,Jullov på Kungliga slottet,Sverige,,2015-12-29T00:00:00,Besöksmålen,,
3267,,Slutsåld! Temakväll för barn: Kunglig jul,Sverige,,2015-12-30T00:00:00,Besöksmålen,,
3268,,Nyårskonsert på Kungliga slottet,Sverige,,2015-12-31T00:00:00,Besöksmålen,,
3333,,Företräde för utrikesminister Margot Wallström,Sverige,,2016-01-14T00:00:00,Kungen,,Kungliga slottet
3334,,"Närvaro vid Musik på Slottets konsert ""Musiken som försvann"" & Adolf Fredriks musikklasser",Sverige,,2016-01-20T00:00:00,Kungen,http://www.musikpaslottet.se/,
3335,,Närvaro vid Musik på Slottets konsert med Fryshuset och Kungliga Musikhögskolan,Sverige,,2016-01-20T00:00:00,Kungen,http://www.musikpaslottet.se/,
3336,,Närvaro vid Det naturliga stegets seminarium ”The future of Leadership is Now”,Sverige,,2016-02-03T00:00:00,Kungen,http://www.detnaturligasteget.se/,
3337,,Besök på Polismyndigheten,Sverige,,2016-02-09T00:00:00,Kungen,https://polisen.se/,
3338,,Informationskonselj,Sverige,,2016-02-10T00:00:00,Kungen,,Kungliga slottet
3339,,Företräde för SIQ:s avgående ordförande Sven-Christer Nilsson samt tillträdande ordförande Jan Sundling,Sverige,,2016-02-10T00:00:00,Kungen,http://www.siq.se/,
3340,,"Företräde för statsrådet Mikael Damberg, statssekreterare Oscar Stenström, utrikesråd Eva Walder och departementsråd Karin Olofsdotter",Sverige,,2016-02-10T00:00:00,Kungen,,Kungliga slottet
3341,,Företräde för klimatambassadör Anna Lindstedt,Sverige,,2016-02-11T00:00:00,Kungen,,Kungliga slottet
3342,,Utrikesnämnd,Sverige,,2016-02-22T00:00:00,Kungen,,Kungliga slottet
3343,,Företräde för Sveriges Olympiska Kommittés (SOK:s) ordförande Stefan Lindeberg och generalsekreterare Gunilla Lindberg,Sverige,,2016-02-23T00:00:00,Kungen,,Kungliga slottet
3344,,Avskedsaudiens för Schweiz ambassadör H.E. Ms Yvana Enzler,Sverige,,2016-02-24T00:00:00,Kungen,,Kungliga slottet
3345,,Företräde för Stiftelsen Sveriges Nationaldags generalsekreterare Kristoffer Bäckström och Skansenchefen John Brattmyhr,Sverige,,2016-02-25T00:00:00,Kungen,,Kungliga slottet
3346,,Konselj med anledning av Kronprinsessan Victoria och Prins Daniels nedkomst,Sverige,,2016-03-03T00:00:00,Kungen,,Kungliga slottet
3347,,Stipendiekommittémöte med Stiftelsen Ungt Ledarskap,Sverige,,2016-04-05T00:00:00,Kungen,http://www.ungtledarskap.se/,
3348,,Närvaro vid invigning av Skogsnäringsveckan,Sverige,,2016-04-12T00:00:00,Kungen,http://www.skogsnaringsveckan.se/,
3349,,Avskedsaudienser,Sverige,,2016-04-12T00:00:00,Kungen,,Kungliga slottet
3350,,Styrelsesammanträde i Prins Gustaf Adolfs och Prinsessan Sibyllas minnesfond,Sverige,,2016-04-13T00:00:00,Kungen,/monarkinhovstaterna/kungligastiftelser.4.292a62ce13848168ac53674.html,
3351,,"Närvaro vid utbildningen ”Värdebaserat Ledarskaps” diplomutdelning samt stipendieutdelning vid seminariet ""Ungt Ledarskap""",Sverige,,2016-04-14T00:00:00,Kungen,http://www.ungtledarskap.se/,
3352,,Utrikesnämnd,Sverige,,2016-04-15T00:00:00,Kungen,,
3353,,Närvaro vid Internationella handelskammarens (ICC) årsmöte,Sverige,,2016-04-19T00:00:00,Kungen,http://www.icc.se/,
3354,,Styrelsemöte i Stiftelsen Konungens jubileumsfond,Sverige,,2016-04-20T00:00:00,Kungen,/monarkinhovstaterna/kungligastiftelser.4.292a62ce13848168ac53674.html,
3355,,Konselj med anledning av Prins Carl Philip och Prinsessan Sofias nedkomst,Sverige,,2016-04-21T00:00:00,Kungen,/press/pressmeddelanden/2016pressmeddelanden/konseljtorsdagenden21april2016.5.3af56a2f153f0af2c2c2b9.html,
3356,,"Mottagning där myndigheter, organisationer eller motsvarande ges möjlighet att uppvakta Kungen",Sverige,,2016-04-29T00:00:00,Kungen,,Kungliga slottet
3357,,Närvaro vid de kungliga konstnärliga och humanistiska akademiernas uppvaktning - Bernadotteprogrammet,Sverige,,2016-04-29T00:00:00,Kungen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3358,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kungen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3359,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Kungen,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3360,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kungen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3361,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Kungen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3362,,"Mottagning för riksdagen, regeringen och landshövdingarna med anledning av Kungens födelsedag",Sverige,,2016-04-30T00:00:00,Kungen,,Kungliga slottet
3363,,Närvaro vid WWF Världsnaturfondens årsmöte,Sverige,,2016-05-19T00:00:00,Kungen,http://www.wwf.se/,
3364,,"Audiens för H.H. Patriark Ignatius Joseph III Younan, Syrisk-katolska kyrkan",Sverige,,2016-05-26T00:00:00,Kungen,,
3365,,Styrelsemöte i Stiftelsen Kungaparets bröllopsfond,Sverige,,2016-05-26T00:00:00,Kungen,/monarkinhovstaterna/kungligastiftelser/kungafamiljensstiftelser.4.292a62ce13848168ac53c5f.html,
3366,,Informationskonselj,Sverige,,2016-06-01T00:00:00,Kungen,,
3367,,Högtidliga audienser,Sverige,,2016-06-02T00:00:00,Kungen,,Kungliga slottet
3368,,Medaljutdelning,Sverige,,2016-06-16T00:00:00,Kungen,/monarkinhovstaterna/ordnarochmedaljer.4.367010ad11497db6cba80004760.html,
3369,,"Närvaro vid Musik på Slottets konsert ""Musiken som försvann"" & Adolf Fredriks musikklasser",Sverige,,2016-01-20T00:00:00,Drottningen,http://www.musikpaslottet.se/,
3370,,"Företräde för statsrådet Mikael Damberg, statssekreterare Oscar Stenström, utrikesråd Eva Walder och departementsråd Karin Olofsdotter",Sverige,,2016-02-10T00:00:00,Drottningen,,Kungliga slottet
3371,,Besök till Barnahus Stockholm,Sverige,,2016-02-15T00:00:00,Drottningen,,
3372,,Styrelsemöte i Stiftelsen Silviahemmet,Sverige,,2016-02-24T00:00:00,Drottningen,http://www.silviahemmet.se/,
3373,,Företräde för Stiftelsen Sveriges Nationaldags generalsekreterare Kristoffer Bäckström och Skansenchefen John Brattmyhr,Sverige,,2016-02-25T00:00:00,Drottningen,,Kungliga slottet
3374,,"Närvaro vid utbildningen ”Värdebaserat Ledarskaps” diplomutdelning samt stipendieutdelning vid seminariet ""Ungt Ledarskap""",Sverige,,2016-04-14T00:00:00,Drottningen,http://www.ungtledarskap.se/,
3375,,"Mottagning där myndigheter, organisationer eller motsvarande ges möjlighet att uppvakta Kungen",Sverige,,2016-04-29T00:00:00,Drottningen,,Kungliga slottet
3376,,Närvaro vid de kungliga konstnärliga och humanistiska akademiernas uppvaktning - Bernadotteprogrammet,Sverige,,2016-04-29T00:00:00,Drottningen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3377,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Drottningen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3378,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Drottningen,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3379,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Drottningen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3380,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Drottningen,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3381,,"Mottagning för riksdagen, regeringen och landshövdingarna med anledning av Kungens födelsedag",Sverige,,2016-04-30T00:00:00,Drottningen,,Kungliga slottet
3382,,Närvaro vid Kungl. Sällskapets Pro Patrias 250-årsjubileum,Sverige,,2016-05-19T00:00:00,Drottningen,http://propatria.se/,
3383,,Styrelsemöte i Stiftelsen Kungaparets bröllopsfond,Sverige,,2016-05-26T00:00:00,Drottningen,/monarkinhovstaterna/kungligastiftelser/kungafamiljensstiftelser.4.292a62ce13848168ac53c5f.html,
3384,,Närvaro vid Sällskapet till Arbetsflitens befrämjandes årsmöte,Sverige,,2016-05-30T00:00:00,Drottningen,,Kungliga slottet
3385,,Medaljutdelning,Sverige,,2016-06-16T00:00:00,Drottningen,/monarkinhovstaterna/ordnarochmedaljer.4.367010ad11497db6cba80004760.html,
3386,,"Närvaro vid Musik på Slottets konsert ""Musiken som försvann"" & Adolf Fredriks musikklasser",Sverige,,2016-01-20T00:00:00,Kungaparet,http://www.musikpaslottet.se/,
3387,,"Företräde för statsrådet Mikael Damberg, statssekreterare Oscar Stenström, utrikesråd Eva Walder och departementsråd Karin Olofsdotter",Sverige,,2016-02-10T00:00:00,Kungaparet,,Kungliga slottet
3388,,Företräde för Stiftelsen Sveriges Nationaldags generalsekreterare Kristoffer Bäckström och Skansenchefen John Brattmyhr,Sverige,,2016-02-25T00:00:00,Kungaparet,,Kungliga slottet
3389,,"Närvaro vid utbildningen ”Värdebaserat Ledarskaps” diplomutdelning samt stipendieutdelning vid seminariet ""Ungt Ledarskap""",Sverige,,2016-04-14T00:00:00,Kungaparet,http://www.ungtledarskap.se/,
3390,,"Mottagning där myndigheter, organisationer eller motsvarande ges möjlighet att uppvakta Kungen",Sverige,,2016-04-29T00:00:00,Kungaparet,,Kungliga slottet
3391,,Närvaro vid de kungliga konstnärliga och humanistiska akademiernas uppvaktning - Bernadotteprogrammet,Sverige,,2016-04-29T00:00:00,Kungaparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3392,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kungaparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3393,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Kungaparet,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3394,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kungaparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3395,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Kungaparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3396,,"Mottagning för riksdagen, regeringen och landshövdingarna med anledning av Kungens födelsedag",Sverige,,2016-04-30T00:00:00,Kungaparet,,Kungliga slottet
3397,,Styrelsemöte i Stiftelsen Kungaparets bröllopsfond,Sverige,,2016-05-26T00:00:00,Kungaparet,/monarkinhovstaterna/kungligastiftelser/kungafamiljensstiftelser.4.292a62ce13848168ac53c5f.html,
3398,,Medaljutdelning,Sverige,,2016-06-16T00:00:00,Kungaparet,/monarkinhovstaterna/ordnarochmedaljer.4.367010ad11497db6cba80004760.html,
3399,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kronprinsessparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3400,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Kronprinsessparet,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3401,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kronprinsessparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3402,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Kronprinsessparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3403,,Informationskonselj,Sverige,,2016-02-10T00:00:00,Kronprinsessan,,Kungliga slottet
3404,,"Företräde för statsrådet Mikael Damberg, statssekreterare Oscar Stenström, utrikesråd Eva Walder och departementsråd Karin Olofsdotter",Sverige,,2016-02-10T00:00:00,Kronprinsessan,,Kungliga slottet
3405,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kronprinsessan,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3406,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Kronprinsessan,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3407,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Kronprinsessan,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3408,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Kronprinsessan,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3409,,Möte med Fryshusets vd Johan Oljeqvist,Sverige,,2016-01-11T00:00:00,Prins Daniel,http://fryshuset.se/,
3410,,"Närvaro vid Kungl. Ingenjörsvetenskapsakademiens forum ""Managing Innovation in Rapidly Changing Times""",Sverige,,2016-01-20T00:00:00,Prins Daniel,http://www.iva.se/,
3411,,"Möte med Mia Brunell Livfors, vd och koncernchef för Axel Johnson AB",Sverige,,2016-01-21T00:00:00,Prins Daniel,,
3412,,Möte med professor Mai-Lis Hellénius,Sverige,,2016-01-25T00:00:00,Prins Daniel,,Kungliga slottet
3413,,Besök med Prins Daniels Fellowship och entreprenörskapsprogram,Sverige,,2016-02-03T00:00:00,Prins Daniel,http://www.iva.se/projekt/prins-daniels-fellowship/,
3414,,Besök vid verksamheten Lärvux,Sverige,,2016-02-16T00:00:00,Prins Daniel,http://www.gavle.se/Utbildning--barnomsorg/Vuxenutbildning/Larvux/,
3415,,Möte med professor Mai-Lis Hellenius,Sverige,,2016-04-20T00:00:00,Prins Daniel,,Kungliga slottet
3416,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prins Daniel,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3417,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Prins Daniel,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3418,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prins Daniel,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3419,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Prins Daniel,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3420,,Styrelsemöte i Prinsparets stiftelse,Sverige,,2016-01-28T00:00:00,Prins Carl Philip,,Kungliga slottet
3421,,Företräde för Sveriges Olympiska Kommittés (SOK:s) ordförande Stefan Lindeberg och generalsekreterare Gunilla Lindberg,Sverige,,2016-02-23T00:00:00,Prins Carl Philip,,Kungliga slottet
3422,,Företräde för organisationen Friends generalsekreterare Lars Arrhenius och vice generalsekreterare Carolina Engström,Sverige,,2016-02-23T00:00:00,Prins Carl Philip,,Kungliga slottet
3423,,Företräde för Gastronomi Sverige,Sverige,,2016-02-23T00:00:00,Prins Carl Philip,,Kungliga slottet
3424,,Konselj med anledning av Kronprinsessan Victoria och Prins Daniels nedkomst,Sverige,,2016-03-03T00:00:00,Prins Carl Philip,,Kungliga slottet
3425,,Företräde för FN-ambassadörer,Sverige,,2016-03-10T00:00:00,Prins Carl Philip,,Kungliga slottet
3426,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prins Carl Philip,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3427,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Prins Carl Philip,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3428,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prins Carl Philip,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3429,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Prins Carl Philip,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3430,,Företräde för Sveriges Olympiska Kommittés (SOK:s) ordförande Stefan Lindeberg och generalsekreterare Gunilla Lindberg,Sverige,,2016-02-23T00:00:00,Prinsessan Sofia,,Kungliga slottet
3431,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prinsessan Sofia,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3432,,Kungens födelsedagsfirande på Yttre borggården samt Lejonbackens terrass,Sverige,,2016-04-30T00:00:00,Prinsessan Sofia,/press/pressmeddelanden/2016pressmeddelanden/kungensfodelsedagsfirandepakungligaslottet.5.274e83ca152f441009115f3.html,
3433,,Sångarhyllning med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prinsessan Sofia,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3434,,Närvaro vid Stockholm stads lunch,Sverige,,2016-04-30T00:00:00,Prinsessan Sofia,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
3435,,Företräde för Sveriges Olympiska Kommittés (SOK:s) ordförande Stefan Lindeberg och generalsekreterare Gunilla Lindberg,Sverige,,2016-02-23T00:00:00,Prinsparet,,Kungliga slottet
3436,,Närvaro vid Te Deum med anledning av Kungens födelsedag,Sverige,,2016-04-30T00:00:00,Prinsparet,/press/pressmeddelanden/2016pressmeddelanden/kungens70arsfirande.5.274e83ca152f4410091be9.html,
